reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
15.0,35.0,13.0,4,0,28,1,38.2048147000005,,38.19426629999998,38.2048147000005,39.20485439999993,39.20485439999993,39.20485439999993,39.45572230000016,l,None,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,4,1,29,6,39.47127069999988,,39.456286399999954,39.47127069999988,40.47141190000002,40.47141190000002,40.47141190000002,41.10573649999969,l,0.6235483000000386,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,4,2,30,2,41.12121600000046,,41.10618820000036,41.12121600000046,42.121218500000396,42.121218500000396,42.121218500000396,42.372362500000236,l,0.2340372999997271,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,4,3,31,4,42.38782900000024,,42.372814299999845,42.38782900000024,43.38785830000052,43.38785830000052,43.38785830000052,43.640148299999964,l,0.25052320000031614,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,4,4,32,5,43.6544401000001,,43.64207780000015,43.6544401000001,44.65448860000015,44.65448860000015,44.65448860000015,44.88862739999968,l,0.22695199999998295,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,4,5,33,3,44.904288100000485,,44.88918230000036,44.904288100000485,45.90419900000052,45.90419900000052,45.90419900000052,46.15545440000005,l,0.239312599999721,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,4,6,34,0,46.17078980000042,,46.15633230000003,46.17078980000042,47.1708550000003,47.1708550000003,47.1708550000003,47.222093600000335,l,0.042441199999302626,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,5,0,35,6,47.23748210000031,,47.223025000000234,47.23748210000031,48.237611800000195,48.237611800000195,48.237611800000195,48.48852520000037,l,0.24101100000007136,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,5,1,36,5,48.50389360000008,,48.48928810000052,48.50389360000008,49.504277,49.504277,49.504277,49.688446600000134,l,0.17645279999942431,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,5,2,37,1,49.70395610000014,,49.68904250000014,49.70395610000014,50.70399569999972,50.70399569999972,50.70399569999972,50.73951169999964,t,0.019721300000128394,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,5,3,38,2,50.75383239999974,,50.740029100000356,50.75383239999974,51.75402800000029,51.75402800000029,51.75402800000029,51.93839149999985,l,0.17428229999950418,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,5,4,39,3,51.953841399999874,,51.93883259999984,51.953841399999874,52.95399550000002,52.95399550000002,52.95399550000002,53.08842030000051,t,0.12160889999995561,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,5,5,40,4,53.10371610000038,,53.089117200000146,53.10371610000038,54.10389180000038,54.10389180000038,54.10389180000038,55.22140000000036,l,1.1120989000000918,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,5,6,41,0,55.23703370000021,,55.22202010000001,55.23703370000021,56.23714139999993,56.23714139999993,56.23714139999993,56.339740399999755,t,0.10031789999993634,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,6,0,42,3,56.353539400000045,,56.34267660000023,56.353539400000045,57.35382149999987,57.35382149999987,57.35382149999987,57.571414600000026,l,0.20927780000056373,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,6,1,43,4,57.586852600000384,,57.57186360000014,57.586852600000384,58.58691069999986,58.58691069999986,58.58691069999986,58.82142290000047,t,None,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,6,2,44,2,58.83673929999986,,58.82234200000039,58.83673929999986,59.8369388000001,59.8369388000001,59.8369388000001,60.905393099999856,t,1.0654813999999533,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,6,3,45,5,60.91998419999982,,60.906630499999665,60.91998419999982,61.92024089999995,61.92024089999995,61.92024089999995,62.238225400000374,t,0.31521599999996397,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,6,4,46,6,62.253219700000045,,62.23872790000041,62.253219700000045,63.25337860000036,63.25337860000036,63.25337860000036,63.37182719999964,t,0.11644970000088506,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,6,5,47,1,63.38645850000012,,63.37279839999974,63.38645850000012,64.38664609999978,64.38664609999978,64.38664609999978,64.5241630999999,t,0.13308039999992616,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,6,6,48,0,64.53636110000025,,64.5253703999997,64.53636110000025,65.53652369999963,65.53652369999963,65.53652369999963,65.58804359999976,l,0.03834370000004128,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,7,0,49,1,65.60304670000005,,65.58958299999995,65.60304670000005,66.60314819999985,66.60314819999985,66.60314819999985,66.75454809999974,l,0.14552309999999125,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,7,1,50,0,66.77119529999982,,66.75650659999974,66.77119529999982,67.76956570000038,67.76956570000038,67.78627340000003,68.02368519999982,l,0.25057119999928545,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,7,2,51,4,68.03623489999973,,68.02554710000004,68.03623489999973,69.03634460000012,69.03634460000012,69.03634460000012,69.23743560000003,l,0.1859775000002628,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,7,3,52,6,69.25299210000048,,69.23789800000031,69.25299210000048,70.25294140000005,70.25294140000005,70.25294140000005,70.42065199999979,l,0.15635689999999158,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,7,4,53,2,70.43600520000018,,70.42129560000012,70.43600520000018,71.43617499999982,71.43617499999982,71.43617499999982,71.50393359999998,l,0.05955610000000888,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,7,5,54,5,71.51933840000038,,71.50437659999989,71.51933840000038,72.51943719999963,72.51943719999963,72.51943719999963,72.75383130000046,l,0.21851209999931598,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,7,6,55,3,72.76931500000046,,72.75485370000024,72.76931500000046,73.76937910000015,73.76937910000015,73.76937910000015,74.00377279999975,l,0.21703290000004927,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,8,0,56,4,74.0191949,,74.00422309999976,74.0191949,75.01924179999969,75.01924179999969,75.01924179999969,75.20427100000052,l,0.17616069999985484,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,8,1,57,6,75.21901439999965,,75.20471350000025,75.21901439999965,76.21921269999984,76.21921269999984,76.21921269999984,76.45339179999974,l,0.2235061000001224,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,8,2,58,3,76.46902250000039,,76.45417980000002,76.46902250000039,77.46917550000035,77.46917550000035,77.46917550000035,77.68973470000037,l,0.21652870000070834,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,8,3,59,1,77.70222620000004,,77.69091670000034,77.70222620000004,78.70246909999969,78.70246909999969,78.70246909999969,78.9368016999997,l,0.22253679999994347,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,8,4,60,5,78.9522379,,78.93724490000022,78.9522379,79.95243570000002,79.95243570000002,79.95243570000002,80.17010699999992,t,0.21381339999970805,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,8,5,61,2,80.18548509999982,,80.17067529999986,80.18548509999982,81.1856112000005,81.1856112000005,81.1856112000005,81.43710079999983,t,0.24867140000060317,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,8,6,62,0,81.45198859999982,,81.4376929,81.45198859999982,82.4520706000003,82.4520706000003,82.4520706000003,82.71973189999972,l,0.254780700000083,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,9,0,63,6,82.73529959999996,,82.72031669999978,82.73529959999996,83.73533769999995,83.73533769999995,83.73533769999995,84.00367019999976,l,0.26710559999992256,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,9,1,64,0,84.01849099999981,,84.00449159999971,84.01849099999981,85.01868620000005,85.01868620000005,85.01868620000005,85.26983019999989,l,0.2377661000000444,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,9,2,65,2,85.2853127999997,,85.27028960000007,85.2853127999997,86.28530750000027,86.28530750000027,86.28530750000027,86.5546704999997,l,0.266088999999738,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,9,3,66,3,86.5683627999997,,86.55593000000044,86.5683627999997,87.56855270000051,87.56855270000051,87.56855270000051,87.78629780000028,l,0.2111283000003823,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,9,4,67,5,87.80169500000011,,87.78741439999976,87.80169500000011,88.80182299999979,88.80182299999979,88.80182299999979,88.95263179999984,l,0.13913960000081715,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,9,5,68,4,88.9682272,,88.95338830000037,88.9682272,89.96839509999973,89.96839509999973,89.96839509999973,90.18689950000044,t,0.21411170000010316,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,9,6,69,1,90.20166380000046,,90.18985179999981,90.20166380000046,91.20164190000014,91.20164190000014,91.20164190000014,91.42394969999987,t,0.21085080000011658,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,10,0,70,4,91.43468320000011,,91.4244676999997,91.43468320000011,92.43693059999987,92.43693059999987,92.43693059999987,92.75262060000023,t,0.30377210000006016,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,10,1,71,1,92.76791289999983,,92.75338780000038,92.76791289999983,93.76799300000039,93.76799300000039,93.76799300000039,94.0524105000004,t,0.2726112000000285,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,10,2,72,2,94.06794179999997,,94.05316529999982,94.06794179999997,95.06808910000018,95.06808910000018,95.06808910000018,95.35246389999975,t,0.2684886999995797,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,10,3,73,5,95.3678302999997,,95.35302920000049,95.3678302999997,96.36804810000012,96.36804810000012,96.36804810000012,96.61898399999973,t,0.23619329999928595,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,10,4,74,3,96.63446769999973,,96.6198273,96.63446769999973,97.63459220000004,97.63459220000004,97.63459220000004,97.76896279999983,t,0.12373329999991256,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,10,5,75,6,97.78438240000014,,97.76937989999988,97.78438240000014,98.78454859999965,98.78454859999965,98.78454859999965,99.06890070000009,l,0.2727835999994568,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,10,6,76,0,99.08427140000003,,99.06934799999999,99.08427140000003,100.08443290000014,100.08443290000014,100.08443290000014,100.3356746999998,l,0.23525560000052792,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,11,0,77,6,100.35094930000014,,100.33610279999994,100.35094930000014,101.3509640000002,101.3509640000002,101.3509640000002,101.65209140000024,l,0.2879688000002716,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,11,1,78,3,101.6674794999999,,101.65307250000023,101.6674794999999,102.66756350000014,102.66756350000014,102.66756350000014,102.9019857000003,l,0.22364590000051976,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,11,2,79,0,102.9173953999998,,102.9024242000005,102.9173953999998,103.91741879999972,103.91741879999972,103.91741879999972,104.1021139000004,l,0.1715635000000475,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,11,3,80,5,104.11735520000002,,104.10265230000005,104.11735520000002,105.11748360000001,105.11748360000001,105.11748360000001,105.20210339999994,t,0.07999829999971553,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,11,4,81,2,105.2173284999999,,105.20256520000021,105.2173284999999,106.21728489999987,106.21728489999987,106.21728489999987,106.36833000000024,l,0.14275040000029549,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,11,5,82,1,106.38396170000033,,106.36881230000017,106.38396170000033,107.38382439999987,107.38382439999987,107.38382439999987,107.48520029999963,l,0.08416110000052868,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,11,6,83,4,107.50042819999999,,107.48575400000027,107.50042819999999,108.5005186999997,108.5005186999997,108.5005186999997,108.61827449999964,l,0.10798069999964355,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
40.0,55.0,62.0,12,0,84,3,108.63368780000019,,108.61901930000022,108.63368780000019,109.63384359999964,109.63384359999964,109.63384359999964,110.21905270000025,l,0.5836798000000272,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
49.0,60.0,89.0,12,1,85,4,110.23367080000025,,110.22068219999983,110.23367080000025,111.23375130000022,111.23375130000022,111.23375130000022,111.48467619999974,l,0.24075439999978698,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
15.0,35.0,13.0,12,2,86,1,111.50013610000042,,111.48522570000023,111.50013610000042,112.50033559999974,112.50033559999974,112.50033559999974,113.45117759999994,l,0.9445200000000114,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,12,3,87,0,113.46675090000008,,113.45186850000027,113.46675090000008,114.46683010000015,114.46683010000015,114.46683010000015,115.23850419999962,l,0.766530199999579,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
78.0,80.0,162.0,12,4,88,6,115.2498714000003,,115.24018559999968,115.2498714000003,116.2499869000003,116.2499869000003,116.2499869000003,116.30105209999965,l,0.03880180000032851,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
67.0,75.0,119.0,12,5,89,5,116.3167056000002,,116.30150119999962,116.3167056000002,117.31670029999987,117.31670029999987,117.31670029999987,117.55096440000034,l,0.2249258000001646,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
27.0,50.0,21.0,12,6,90,2,117.5664053999999,,117.55164690000038,117.5664053999999,118.56667870000001,118.56667870000001,118.56667870000001,119.33457879999969,l,0.7549569999991945,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
11.0,30.0,7.0,13,0,91,0,119.34989740000037,,119.33503019999989,119.34989740000037,120.34971920000044,120.34971920000044,120.34971920000044,120.55086949999986,l,0.19269400000030146,None,03,001,2024-11-21_19h08.29.861,PSY310 TASK7,2024.1.5,None,2024-11-21 19h08.38.351259 +0530,
