reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40.0,55.0,62.0,12,4,88,3,114.2417889999997,,114.22826889999942,114.2417889999997,115.24353859999974,115.24353859999974,115.24353859999974,115.3930851999994,t,0.14481479999994917,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
67.0,75.0,119.0,12,5,89,5,115.40854519999993,,115.39461039999969,115.40854519999993,116.4085514999997,116.4085514999997,116.4085514999997,116.57626890000029,t,0.1512588000005053,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
49.0,60.0,89.0,12,6,90,4,116.59154190000027,,116.57686360000025,116.59154190000027,117.59185100000013,117.59185100000013,117.59185100000013,118.2793574999996,t,0.6840205999997124,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
49.0,60.0,89.0,13,0,91,4,118.2915352,,118.28100089999953,118.2915352,119.29153409999981,119.29153409999981,119.29153409999981,119.54571059999944,t,0.24984959999983403,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
27.0,50.0,21.0,13,1,92,2,119.55815269999948,,119.54756759999964,119.55815269999948,120.55834690000029,120.55834690000029,120.55834690000029,120.77931230000013,t,0.21793869999964954,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
15.0,35.0,13.0,13,2,93,1,120.7914740999995,,120.78098239999963,120.7914740999995,121.7914638000002,121.7914638000002,121.7914638000002,121.99273900000026,t,0.1961008000007496,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
67.0,75.0,119.0,13,3,94,5,122.01043789999949,,121.99428290000014,122.01043789999949,123.00831159999962,123.00831159999962,123.0246404999998,123.17783859999963,t,0.156101800000215,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
40.0,55.0,62.0,13,4,95,3,123.19140499999958,,123.17827260000013,123.19140499999958,124.19130339999992,124.19130339999992,124.19130339999992,124.44280739999977,t,0.2371902000004411,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
11.0,30.0,7.0,13,5,96,0,124.4713856999997,,124.44676249999975,124.4713856999997,125.45820800000001,125.45820800000001,125.47538149999946,125.72578329999942,t,0.2576734000003853,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
78.0,80.0,162.0,13,6,97,6,125.74113729999954,,125.72727419999956,125.74113729999954,126.7433001999998,126.7433001999998,126.7433001999998,126.9596131999997,t,0.20508479999989504,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
11.0,30.0,7.0,14,0,98,0,126.97433579999961,,126.96136810000007,126.97433579999961,127.9745782,127.9745782,127.9745782,128.11115270000028,t,0.11718899999959831,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
67.0,75.0,119.0,14,1,99,5,128.12422289999995,,128.11162280000008,128.12422289999995,129.12452549999944,129.12452549999944,129.12452549999944,129.32796140000028,t,0.20023140000012063,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
40.0,55.0,62.0,14,2,100,3,129.34080269999959,,129.32934810000006,129.34080269999959,130.34118649999982,130.34118649999982,130.34118649999982,130.44202039999982,t,0.09144310000010591,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
15.0,35.0,13.0,14,3,101,1,130.45753109999987,,130.44248309999966,130.45753109999987,131.45778509999946,131.45778509999946,131.45778509999946,131.72717379999995,t,0.2642803999997341,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
78.0,80.0,162.0,14,4,102,6,131.74220390000028,,131.72874969999975,131.74220390000028,132.7410047000003,132.7410047000003,132.75783150000007,132.87534510000023,t,0.1298149000003832,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
49.0,60.0,89.0,14,5,103,4,132.89070009999978,,132.87605770000027,132.89070009999978,133.89086729999963,133.89086729999963,133.89086729999963,134.17743429999973,t,0.2720409000003201,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
27.0,50.0,21.0,14,6,104,2,134.19056949999958,,134.1780577999998,134.19056949999958,135.1907911999997,135.1907911999997,135.1907911999997,135.21092820000013,l,0.0018552999999883468,None,04,001,2024-11-21_19h19.50.589,PSY310 TASK7,2024.1.5,None,2024-11-21 19h20.10.136446 +0530,
