reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
67.0,75.0,119.0,1,4,11,5,14.257608100000198,,14.242393900000025,14.257608100000198,15.257793199999924,15.257793199999924,15.257793199999924,15.508507400000326,t,0.23443859999997585,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,1,5,12,1,15.524226100000305,,15.508982300000298,15.524226100000305,16.52429280000024,16.52429280000024,16.52429280000024,16.8581793000003,t,0.3253018999998858,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,1,6,13,6,16.874141600000257,,16.85867189999999,16.874141600000257,17.87421859999995,17.87421859999995,17.87421859999995,18.125037499999962,t,0.24587819999987914,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,2,0,14,1,18.140705300000263,,18.125501299999996,18.140705300000263,19.140835900000184,19.140835900000184,19.140835900000184,19.40828250000004,l,0.2549610000000939,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,2,1,15,5,19.424050399999942,,19.408754399999907,19.424050399999942,20.424059500000112,20.424059500000112,20.424059500000112,20.658384600000318,l,0.22445599999991828,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,2,2,16,0,20.6739477000001,,20.65891210000018,20.6739477000001,21.673961800000143,21.673961800000143,21.673961800000143,21.908276900000146,l,0.23083909999968455,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,2,3,17,3,21.9238777999999,,21.90875249999999,21.9238777999999,22.923861900000247,22.923861900000247,22.923861900000247,23.208165200000167,l,0.2783346999999594,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,2,4,18,6,23.223821200000202,,23.20875070000011,23.223821200000202,24.227317800000037,24.227317800000037,24.227317800000037,24.491890199999943,l,0.26177240000015445,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,2,5,19,4,24.507136200000332,,24.492358299999978,24.507136200000332,25.507070900000144,25.507070900000144,25.507070900000144,25.774472699999933,l,0.2536573999996108,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,2,6,20,2,25.790337200000067,,25.775111899999956,25.790337200000067,26.790348300000005,26.790348300000005,26.790348300000005,27.07432030000018,l,0.2687744999998358,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,3,0,21,1,27.09024360000012,,27.074837200000275,27.09024360000012,28.09043479999991,28.09043479999991,28.09043479999991,28.374221600000055,l,0.2725898999997298,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,3,1,22,0,28.390274800000043,,28.37470979999989,28.390274800000043,29.390174200000274,29.390174200000274,29.390174200000274,29.640981999999894,t,0.2448010000002796,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,3,2,23,5,29.656746300000123,,29.641431900000043,29.656746300000123,30.6569499000002,30.6569499000002,30.6569499000002,30.940864200000306,t,0.2761694000000716,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,3,3,24,3,30.95668700000033,,30.941330200000266,30.95668700000033,31.956844700000147,31.956844700000147,31.956844700000147,32.057544600000256,l,0.09060989999989033,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,3,4,25,6,32.07328270000016,,32.05804059999991,32.07328270000016,33.07336759999998,33.07336759999998,33.07336759999998,33.308697700000266,t,0.23262109999996028,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,3,5,26,2,33.32318780000014,,33.30924069999992,33.32318780000014,34.32329740000023,34.32329740000023,34.32329740000023,34.59051840000029,l,0.2560067999997955,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,3,6,27,4,34.60652540000001,,34.59099500000002,34.60652540000001,35.589897500000006,35.589897500000006,35.60660589999998,35.740832800000135,t,0.14208619999999428,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,4,0,28,4,35.75650829999995,,35.74134200000026,35.75650829999995,36.75631680000015,36.75631680000015,36.75631680000015,36.907414900000276,l,0.14591340000015407,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,4,1,29,3,36.923054800000045,,36.90793359999998,36.923054800000045,37.922867300000235,37.922867300000235,37.922867300000235,38.140545400000065,t,0.21440020000000004,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,4,2,30,2,38.15628030000016,,38.14101230000006,38.15628030000016,39.1565743000001,39.1565743000001,39.1565743000001,39.39084039999989,l,0.2294434000000365,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,4,3,31,1,39.406318600000304,,39.391289400000005,39.406318600000304,40.4066157000002,40.4066157000002,40.4066157000002,40.52357830000028,t,0.10482450000017707,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,4,4,32,6,40.53943160000017,,40.52408030000015,40.53943160000017,41.539698600000065,41.539698600000065,41.539698600000065,41.790822599999956,l,0.23712580000028538,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,4,5,33,5,41.80617480000001,,41.79136990000006,41.80617480000001,42.806358900000305,42.806358900000305,42.806358900000305,42.87405110000009,t,0.06554109999979119,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,4,6,34,0,42.88930570000002,,42.874508400000195,42.88930570000002,43.88970569999992,43.88970569999992,43.88970569999992,44.12391740000021,t,0.22786480000013398,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,5,0,35,6,44.13953010000023,,44.12434609999991,44.13953010000023,45.139581400000225,45.139581400000225,45.139581400000225,45.22344580000026,l,0.08017140000038125,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,5,1,36,1,45.239331799999945,,45.22390110000015,45.239331799999945,46.239312600000176,46.239312600000176,46.239312600000176,46.42342430000008,l,0.1680433000001358,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,5,2,37,5,46.4390913000002,,46.42389129999992,46.4390913000002,47.43930399999999,47.43930399999999,47.43930399999999,47.673272400000315,l,0.2187060000001111,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,5,3,38,0,47.68904730000031,,47.67378170000029,47.68904730000031,48.689150900000186,48.689150900000186,48.689150900000186,48.95664690000012,l,0.26051760000018476,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,5,4,39,4,48.97231060000013,,48.957118000000264,48.97231060000013,49.97249120000015,49.97249120000015,49.97249120000015,50.19017160000021,l,0.20356309999988298,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,5,5,40,2,50.20566580000013,,50.19109800000024,50.20566580000013,51.205914699999994,51.205914699999994,51.205914699999994,51.48979200000031,l,0.28127409999979136,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,5,6,41,3,51.50569540000015,,51.49024809999992,51.50569540000015,52.505730700000186,52.505730700000186,52.505730700000186,52.789867700000286,l,0.2728931999999986,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,6,0,42,4,52.80543680000028,,52.790454800000134,52.80543680000028,53.80578730000025,53.80578730000025,53.80578730000025,54.00750760000028,t,0.1999559999999292,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,6,1,43,0,54.02191739999989,,54.00819350000029,54.02191739999989,55.022336500000165,55.022336500000165,55.022336500000165,55.03949190000003,l,0.012245200000052137,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,6,2,44,6,55.055241300000034,,55.03995080000004,55.055241300000034,56.055523900000026,56.055523900000026,56.055523900000026,56.25610790000019,l,0.19679089999999633,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,6,3,45,1,56.27203120000013,,56.25670840000021,56.27203120000013,57.27222780000011,57.27222780000011,57.27222780000011,57.45654749999994,t,0.17794700000013108,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,6,4,46,5,57.47180560000015,,57.45720200000005,57.47180560000015,58.471990200000164,58.471990200000164,58.471990200000164,58.52260860000024,l,0.0382833000003302,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,6,5,47,3,58.53843000000006,,58.523093000000245,58.53843000000006,59.53876620000028,59.53876620000028,59.53876620000028,59.7060335000001,l,0.15309120000028997,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,6,6,48,2,59.72171870000011,,59.70649090000006,59.72171870000011,60.72191890000022,60.72191890000022,60.72191890000022,60.77267430000029,t,0.047799700000268786,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,7,0,49,4,60.78835120000031,,60.7731418000003,60.78835120000031,61.78859319999992,61.78859319999992,61.78859319999992,62.539050300000326,l,0.7432066000001214,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,7,1,50,2,62.55484220000017,,62.53953189999993,62.55484220000017,63.554992700000184,63.554992700000184,63.554992700000184,63.85560680000026,l,0.28598769999962315,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,7,2,51,0,63.87147249999998,,63.8561193999999,63.87147249999998,64.87154640000017,64.87154640000017,64.87154640000017,65.1222499999999,l,0.2434794000000693,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,7,3,52,1,65.1379780000002,,65.12269520000018,65.1379780000002,66.13817960000006,66.13817960000006,66.13817960000006,66.3888366000001,t,0.2378364999999576,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,7,4,53,6,66.4045516000001,,66.38929600000029,66.4045516000001,67.38809100000026,67.38809100000026,67.40484629999992,67.6055123000001,l,0.20930679999992208,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,7,5,54,3,67.62122559999989,,67.60598200000004,67.62122559999989,68.6213428000001,68.6213428000001,68.6213428000001,68.85520240000005,l,0.22164580000026035,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,7,6,55,5,68.87105659999997,,68.85567990000027,68.87105659999997,69.87144260000014,69.87144260000014,69.87144260000014,69.97318180000002,l,0.09972610000022541,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,8,0,56,4,69.98768830000017,,69.97368580000011,69.98768830000017,70.98794600000019,70.98794600000019,70.98794600000019,71.15618070000028,l,0.1668510999998034,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,8,1,57,0,71.17114760000004,,71.15669320000006,71.17114760000004,72.1713893000001,72.1713893000001,72.1713893000001,72.18876780000028,l,0.00834919999988415,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,8,2,58,1,72.2043306999999,,72.18920830000025,72.2043306999999,73.20459359999995,73.20459359999995,73.20459359999995,73.45624980000002,t,0.25017529999968247,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,8,3,59,5,73.47105120000015,,73.4567078,73.47105120000015,74.4709068000002,74.4709068000002,74.4709068000002,74.68850169999996,t,0.21420199999965917,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,8,4,60,3,74.70410160000029,,74.68897289999995,74.70410160000029,75.70426589999988,75.70426589999988,75.70426589999988,75.90524469999991,l,0.19067839999979697,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,8,5,61,6,75.92070090000016,,75.90573440000026,75.92070090000016,76.92083980000007,76.92083980000007,76.92083980000007,77.05576599999995,l,0.13317689999985305,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,8,6,62,2,77.07056060000014,,77.05660630000011,77.07056060000014,78.07077230000004,78.07077230000004,78.07077230000004,78.2716289,t,0.1958639000004041,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,9,0,63,5,78.2871795000001,,78.27211370000032,78.2871795000001,79.2873867000003,79.2873867000003,79.2873867000003,79.52124940000022,t,0.21736979999968753,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,9,1,64,2,79.5371755000001,,79.52171630000021,79.5371755000001,80.53747950000025,80.53747950000025,80.53747950000025,80.78818249999995,t,0.24455510000007052,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,9,2,65,0,80.80368510000017,,80.78882419999991,80.80368510000017,81.80373009999994,81.80373009999994,81.80373009999994,81.87144770000032,l,0.05089369999996052,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,9,3,66,6,81.88701190000029,,81.87196760000006,81.88701190000029,82.88729839999996,82.88729839999996,82.88729839999996,83.10461609999993,l,0.20617899999979272,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,9,4,67,1,83.12019360000022,,83.10511240000005,83.12019360000022,84.12049419999994,84.12049419999994,84.12049419999994,84.17113719999998,l,0.03879789999973582,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,9,5,68,3,84.18709609999996,,84.17163460000029,84.18709609999996,85.18694640000012,85.18694640000012,85.18694640000012,85.32155570000032,l,0.13244320000012522,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,9,6,69,4,85.3368132999999,,85.32203430000027,85.3368132999999,86.33698330000016,86.33698330000016,86.33698330000016,86.43798100000004,l,0.09568150000040987,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,10,0,70,1,86.45329440000023,,86.43844609999996,86.45329440000023,87.45372260000022,87.45372260000022,87.45372260000022,87.62099680000028,l,0.1568371999996998,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,10,1,71,2,87.63697050000019,,87.62151320000021,87.63697050000019,88.63700999999992,88.63700999999992,88.63700999999992,88.73948280000013,l,0.09951850000015838,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,10,2,72,4,88.75316359999988,,88.7399306000002,88.75316359999988,89.75334370000019,89.75334370000019,89.75334370000019,89.85405140000012,l,0.09180100000003222,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,10,3,73,6,89.86976120000008,,89.85451090000015,89.86976120000008,90.87007350000022,90.87007350000022,90.87007350000022,90.90432420000025,l,0.031308200000239594,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,10,4,74,3,90.91970500000025,,90.90477510000028,90.91970500000025,91.92017690000011,91.92017690000011,91.92017690000011,92.0377183999999,t,0.11481820000017251,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,10,5,75,0,92.0531277,,92.0381725000002,92.0531277,93.05310970000028,93.05310970000028,93.05310970000028,93.50386010000011,l,0.4368883000001915,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,10,6,76,5,93.5195090000002,,93.5042911999999,93.5195090000002,94.5198161000003,94.5198161000003,94.5198161000003,94.7539968000001,t,0.23122620000003735,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,11,0,77,3,94.7695306999999,,94.7544785,94.7695306999999,95.76972240000032,95.76972240000032,95.76972240000032,95.97068990000025,l,0.1897876999996697,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,11,1,78,1,95.98618140000008,,95.97114740000006,95.98618140000008,96.98610230000031,96.98610230000031,96.98610230000031,97.28746230000024,t,0.294916700000158,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,11,2,79,5,97.30267959999992,,97.28804350000019,97.30267959999992,98.30286969999997,98.30286969999997,98.30286969999997,98.58700690000023,l,0.2741359999999986,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,11,3,80,6,98.60264580000012,,98.58750989999999,98.60264580000012,99.60305580000022,99.60305580000022,99.60305580000022,99.8701986000001,t,0.2615091999996366,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,11,4,81,2,99.88593620000029,,99.87065870000015,99.88593620000029,100.88612140000032,100.88612140000032,100.88612140000032,101.15349180000021,t,0.26153160000012576,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,11,5,82,4,101.16907480000009,,101.15395040000021,101.16907480000009,102.16931260000001,102.16931260000001,102.16931260000001,102.43660739999996,l,0.25384049999956915,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,11,6,83,0,102.45231330000024,,102.43708199999992,102.45231330000024,103.43598060000022,103.43598060000022,103.45280360000015,103.7702231000003,l,0.3319069000003765,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
40.0,55.0,62.0,12,0,84,3,103.78567490000023,,103.77066940000032,103.78567490000023,104.78600529999994,104.78600529999994,104.78600529999994,105.13729439999997,l,0.3486953000001449,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
78.0,80.0,162.0,12,1,85,6,105.15212840000004,,105.13785460000008,105.15212840000004,106.15237509999997,106.15237509999997,106.15237509999997,106.41987599999993,l,0.26247509999984686,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
15.0,35.0,13.0,12,2,86,1,106.43552150000005,,106.42034839999997,106.43552150000005,107.43570980000004,107.43570980000004,107.43570980000004,107.65371640000012,l,0.21680920000017068,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
67.0,75.0,119.0,12,3,87,5,107.66901529999996,,107.65422519999993,107.66901529999996,108.66899360000025,108.66899360000025,108.66899360000025,108.9366970000001,l,0.26226749999977983,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
49.0,60.0,89.0,12,4,88,4,108.95189299999993,,108.93741810000029,108.95189299999993,109.95202580000023,109.95202580000023,109.95202580000023,110.28599230000009,t,0.31821750000017346,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
27.0,50.0,21.0,12,5,89,2,110.30181979999998,,110.2864798999999,110.30181979999998,111.30229230000032,111.30229230000032,111.30229230000032,111.63636420000012,l,0.31886660000009215,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
11.0,30.0,7.0,12,6,90,0,111.65184050000016,,111.63681279999992,111.65184050000016,112.65184129999989,112.65184129999989,112.65184129999989,112.90267420000009,t,0.2408114999998361,None,02,001,2024-11-21_17h55.20.072,PSY310 TASK7,2024.1.5,None,2024-11-21 17h55.30.091421 +0530,
